시도,시군구,자격별,성별,연령구분,신청자, 계 , 1등급 , 2등급 , 3등급 , 4등급 , 5등급 , 등급외 
서울특별시,성북구,감경,남자,65-69세,12,12,5,2,4,1,0,0
서울특별시,성북구,감경,남자,70-74세,26,24,2,3,13,5,1,1
서울특별시,성북구,감경,남자,75-79세,30,30,1,4,15,8,2,0
서울특별시,성북구,감경,남자,80-84세,19,18,2,2,8,6,0,0
서울특별시,성북구,감경,남자,85세이상,16,16,1,3,9,3,0,0
서울특별시,성북구,감경,여자,65세미만,11,11,1,4,3,3,0,0
서울특별시,성북구,감경,여자,65-69세,16,15,3,2,5,5,0,0
서울특별시,성북구,감경,여자,70-74세,49,43,8,8,14,13,0,3
서울특별시,성북구,감경,여자,75-79세,80,73,5,13,36,18,1,1
서울특별시,성북구,감경,여자,80-84세,86,84,12,14,35,22,1,1
서울특별시,성북구,감경,여자,85세이상,130,124,9,28,61,24,2,2
서울특별시,강북구,일반,남자,65세미만,104,52,9,6,22,15,0,24
서울특별시,강북구,일반,남자,65-69세,145,73,4,11,35,20,3,27
서울특별시,강북구,일반,남자,70-74세,206,126,7,19,40,52,8,29
서울특별시,강북구,일반,남자,75-79세,257,175,11,22,57,72,13,29
서울특별시,강북구,일반,남자,80-84세,187,132,8,14,55,49,6,23
서울특별시,강북구,일반,남자,85세이상,144,107,3,17,39,42,6,10
서울특별시,강북구,일반,여자,65세미만,77,50,8,6,20,16,0,15
서울특별시,강북구,일반,여자,65-69세,190,84,6,10,34,27,7,34
서울특별시,강북구,일반,여자,70-74세,335,167,15,14,64,64,10,73
서울특별시,강북구,일반,여자,75-79세,483,286,14,39,113,104,16,85
서울특별시,강북구,일반,여자,80-84세,509,331,18,48,117,125,23,88
서울특별시,강북구,일반,여자,85세이상,574,447,16,98,185,127,21,50
서울특별시,강북구,기초,남자,65세미만,91,55,8,9,19,18,1,22
서울특별시,강북구,기초,남자,65-69세,52,21,1,1,9,10,0,14
서울특별시,강북구,기초,남자,70-74세,59,32,2,4,6,19,1,18
서울특별시,강북구,기초,남자,75-79세,52,29,1,1,12,14,1,14
서울특별시,강북구,기초,남자,80-84세,47,21,1,3,6,11,0,18
서울특별시,강북구,기초,남자,85세이상,26,18,0,1,5,10,2,6
서울특별시,강북구,기초,여자,65세미만,40,20,1,1,11,5,2,9
서울특별시,강북구,기초,여자,65-69세,78,39,5,3,6,24,1,26
서울특별시,강북구,기초,여자,70-74세,97,58,4,7,15,29,3,24
서울특별시,강북구,기초,여자,75-79세,173,93,6,6,31,42,8,48
서울특별시,강북구,기초,여자,80-84세,147,93,2,16,27,43,5,32
서울특별시,강북구,기초,여자,85세이상,184,143,13,22,59,45,4,20
서울특별시,강북구,의료,남자,65세미만,0,0,0,0,0,0,0,0
서울특별시,강북구,의료,남자,65-69세,1,1,0,0,0,1,0,0
서울특별시,강북구,의료,남자,70-74세,3,2,0,1,1,0,0,0
서울특별시,강북구,의료,남자,75-79세,2,0,0,0,0,0,0,2
서울특별시,강북구,의료,남자,80-84세,4,2,0,0,2,0,0,1
서울특별시,강북구,의료,남자,85세이상,4,2,0,0,0,2,0,1
서울특별시,강북구,의료,여자,65세미만,0,0,0,0,0,0,0,0
서울특별시,강북구,의료,여자,65-69세,1,1,0,0,0,1,0,0
서울특별시,강북구,의료,여자,70-74세,4,1,0,0,1,0,0,1
서울특별시,강북구,의료,여자,75-79세,4,3,0,0,2,1,0,0
서울특별시,강북구,의료,여자,80-84세,16,9,1,1,4,2,1,2
서울특별시,강북구,의료,여자,85세이상,7,6,1,3,0,1,1,1
서울특별시,강북구,감경,남자,65세미만,18,15,4,0,4,7,0,2
서울특별시,강북구,감경,남자,65-69세,19,15,0,4,8,2,1,2
서울특별시,강북구,감경,남자,70-74세,29,27,2,2,11,9,3,0
서울특별시,강북구,감경,남자,75-79세,25,20,2,4,5,9,0,2
서울특별시,강북구,감경,남자,80-84세,19,16,1,2,8,5,0,0
서울특별시,강북구,감경,남자,85세이상,14,14,0,3,6,5,0,0
서울특별시,강북구,감경,여자,65세미만,12,12,3,2,5,2,0,0
서울특별시,강북구,감경,여자,65-69세,25,19,1,2,10,6,0,2
서울특별시,강북구,감경,여자,70-74세,44,35,2,6,17,10,0,2
서울특별시,강북구,감경,여자,75-79세,69,59,4,9,15,28,3,3
서울특별시,강북구,감경,여자,80-84세,78,70,8,11,31,18,2,2
서울특별시,강북구,감경,여자,85세이상,131,125,7,27,53,36,2,1
서울특별시,도봉구,일반,남자,65세미만,101,55,8,10,24,13,0,23
서울특별시,도봉구,일반,남자,65-69세,132,78,12,11,27,21,7,20
서울특별시,도봉구,일반,남자,70-74세,238,138,14,12,57,45,10,41
서울특별시,도봉구,일반,남자,75-79세,282,187,23,32,60,58,14,35
서울특별시,도봉구,일반,남자,80-84세,239,152,10,18,49,59,16,30
서울특별시,도봉구,일반,남자,85세이상,243,178,8,28,73,55,14,26
서울특별시,도봉구,일반,여자,65세미만,82,53,12,6,18,15,2,21
서울특별시,도봉구,일반,여자,65-69세,187,65,9,8,23,20,5,45
서울특별시,도봉구,일반,여자,70-74세,384,170,17,25,54,55,19,79
서울특별시,도봉구,일반,여자,75-79세,588,332,31,36,113,113,39,91
서울특별시,도봉구,일반,여자,80-84세,735,504,48,66,162,167,61,111
서울특별시,도봉구,일반,여자,85세이상,830,647,42,109,254,203,39,74
서울특별시,도봉구,기초,남자,65세미만,67,40,6,7,12,12,3,9
서울특별시,도봉구,기초,남자,65-69세,44,18,2,2,2,11,1,18
서울특별시,도봉구,기초,남자,70-74세,38,22,1,4,9,8,0,9
서울특별시,도봉구,기초,남자,75-79세,48,30,6,5,7,10,2,13
서울특별시,도봉구,기초,남자,80-84세,30,17,0,3,5,9,0,5
서울특별시,도봉구,기초,남자,85세이상,18,9,0,1,3,5,0,6
서울특별시,도봉구,기초,여자,65세미만,29,23,4,4,8,6,1,4
서울특별시,도봉구,기초,여자,65-69세,45,25,4,2,9,7,3,8
서울특별시,도봉구,기초,여자,70-74세,80,29,5,1,14,9,0,33
서울특별시,도봉구,기초,여자,75-79세,109,60,6,8,18,23,5,22
서울특별시,도봉구,기초,여자,80-84세,134,79,6,11,32,23,7,35
서울특별시,도봉구,기초,여자,85세이상,152,120,9,25,36,45,5,23
서울특별시,도봉구,의료,남자,65세미만,1,1,1,0,0,0,0,0
서울특별시,도봉구,의료,남자,65-69세,1,0,0,0,0,0,0,1
서울특별시,도봉구,의료,남자,70-74세,1,1,0,1,0,0,0,0
서울특별시,도봉구,의료,남자,75-79세,0,0,0,0,0,0,0,0
서울특별시,도봉구,의료,남자,80-84세,4,3,0,1,2,0,0,1
서울특별시,도봉구,의료,남자,85세이상,11,9,1,1,4,3,0,2
서울특별시,도봉구,의료,여자,65세미만,1,0,0,0,0,0,0,0
서울특별시,도봉구,의료,여자,65-69세,0,0,0,0,0,0,0,0
서울특별시,도봉구,의료,여자,70-74세,2,2,2,0,0,0,0,0
서울특별시,도봉구,의료,여자,75-79세,10,5,0,2,0,3,0,3
서울특별시,도봉구,의료,여자,80-84세,22,17,1,4,5,6,1,3
서울특별시,도봉구,의료,여자,85세이상,16,13,0,6,2,5,0,1
서울특별시,도봉구,감경,남자,65세미만,27,21,3,3,6,9,0,4
서울특별시,도봉구,감경,남자,65-69세,23,21,2,3,9,5,2,0
서울특별시,도봉구,감경,남자,70-74세,23,19,2,2,9,5,1,3
서울특별시,도봉구,감경,남자,75-79세,24,20,1,1,11,7,0,0
서울특별시,도봉구,감경,남자,80-84세,17,16,2,1,7,4,2,1
서울특별시,도봉구,감경,남자,85세이상,17,16,0,5,2,9,0,0
서울특별시,도봉구,감경,여자,65세미만,19,17,3,2,7,4,1,1
서울특별시,도봉구,감경,여자,65-69세,16,14,2,3,2,6,1,2
서울특별시,도봉구,감경,여자,70-74세,52,42,5,5,15,13,4,6
서울특별시,도봉구,감경,여자,75-79세,94,82,7,13,30,27,5,4
서울특별시,도봉구,감경,여자,80-84세,122,113,15,21,40,30,7,1
서울특별시,도봉구,감경,여자,85세이상,179,172,14,40,58,52,8,2
서울특별시,노원구,일반,남자,65세미만,124,61,9,9,27,15,1,30
서울특별시,노원구,일반,남자,65-69세,166,82,13,9,30,27,3,36
서울특별시,노원구,일반,남자,70-74세,229,145,12,11,58,56,8,36
서울특별시,노원구,일반,남자,75-79세,312,192,13,20,58,76,25,58
서울특별시,노원구,일반,남자,80-84세,307,193,21,13,70,66,23,56
서울특별시,노원구,일반,남자,85세이상,227,161,10,18,47,74,12,36
서울특별시,노원구,일반,여자,65세미만,123,71,5,4,31,25,6,28
서울특별시,노원구,일반,여자,65-69세,231,90,9,8,35,28,10,60
서울특별시,노원구,일반,여자,70-74세,478,198,25,21,66,77,9,122
서울특별시,노원구,일반,여자,75-79세,796,416,37,55,113,157,54,174
서울특별시,노원구,일반,여자,80-84세,916,527,41,64,173,193,56,212
서울특별시,노원구,일반,여자,85세이상,992,718,55,98,251,259,55,140
서울특별시,노원구,기초,남자,65세미만,137,77,14,6,19,32,6,34
서울특별시,노원구,기초,남자,65-69세,116,44,3,5,15,18,3,45
서울특별시,노원구,기초,남자,70-74세,123,59,7,1,19,30,2,40
서울특별시,노원구,기초,남자,75-79세,114,56,4,5,18,24,5,42
서울특별시,노원구,기초,남자,80-84세,67,34,4,3,10,15,2,20
서울특별시,노원구,기초,남자,85세이상,49,31,2,3,7,17,2,10
서울특별시,노원구,기초,여자,65세미만,101,61,8,8,21,22,2,21
서울특별시,노원구,기초,여자,65-69세,160,41,6,6,13,16,0,62
서울특별시,노원구,기초,여자,70-74세,279,105,6,9,38,43,9,105
서울특별시,노원구,기초,여자,75-79세,379,169,12,25,58,62,12,116
서울특별시,노원구,기초,여자,80-84세,363,206,19,18,66,89,14,105
서울특별시,노원구,기초,여자,85세이상,403,284,31,36,88,112,17,72
서울특별시,노원구,의료,남자,65세미만,2,1,0,1,0,0,0,1
서울특별시,노원구,의료,남자,65-69세,3,2,0,1,0,1,0,1
서울특별시,노원구,의료,남자,70-74세,1,1,0,0,1,0,0,0
서울특별시,노원구,의료,남자,75-79세,4,1,0,0,0,1,0,1
서울특별시,노원구,의료,남자,80-84세,11,7,0,0,6,1,0,2
서울특별시,노원구,의료,남자,85세이상,12,11,1,1,3,5,1,1
서울특별시,노원구,의료,여자,65세미만,2,1,0,0,1,0,0,0
서울특별시,노원구,의료,여자,65-69세,1,0,0,0,0,0,0,0
서울특별시,노원구,의료,여자,70-74세,6,1,0,0,0,1,0,2
서울특별시,노원구,의료,여자,75-79세,17,4,0,1,2,1,0,5
서울특별시,노원구,의료,여자,80-84세,38,24,2,4,6,11,1,4
서울특별시,노원구,의료,여자,85세이상,26,22,2,1,8,11,0,2
서울특별시,노원구,감경,남자,65세미만,26,24,3,4,12,5,0,1
서울특별시,노원구,감경,남자,65-69세,33,30,5,1,12,11,1,3
서울특별시,노원구,감경,남자,70-74세,41,34,6,5,14,9,0,4
서울특별시,노원구,감경,남자,75-79세,46,39,1,3,21,12,2,5
서울특별시,노원구,감경,남자,80-84세,31,26,2,2,11,8,3,3
서울특별시,노원구,감경,남자,85세이상,24,22,1,4,4,13,0,2
서울특별시,노원구,감경,여자,65세미만,18,16,3,0,6,5,2,0
서울특별시,노원구,감경,여자,65-69세,35,20,3,1,7,9,0,8
서울특별시,노원구,감경,여자,70-74세,59,48,8,5,16,17,2,6
서울특별시,노원구,감경,여자,75-79세,87,75,13,9,28,21,4,9
서울특별시,노원구,감경,여자,80-84세,151,134,11,22,32,60,9,9
서울특별시,노원구,감경,여자,85세이상,213,199,20,30,83,60,6,6
서울특별시,은평구,일반,남자,65세미만,127,70,13,14,22,19,2,17
서울특별시,은평구,일반,남자,65-69세,169,75,13,10,29,21,2,33
서울특별시,은평구,일반,남자,70-74세,210,128,16,20,54,27,11,25
서울특별시,은평구,일반,남자,75-79세,323,197,24,28,65,58,22,30
서울특별시,은평구,일반,남자,80-84세,298,202,9,38,73,66,16,22
서울특별시,은평구,일반,남자,85세이상,238,170,8,28,64,59,11,16
서울특별시,은평구,일반,여자,65세미만,104,61,5,13,23,18,2,17
서울특별시,은평구,일반,여자,65-69세,207,97,15,9,30,34,9,35
서울특별시,은평구,일반,여자,70-74세,440,236,27,38,73,82,16,65
서울특별시,은평구,일반,여자,75-79세,791,479,37,74,175,150,43,114
서울특별시,은평구,일반,여자,80-84세,818,549,35,82,209,177,46,74
서울특별시,은평구,일반,여자,85세이상,927,721,55,144,298,194,30,50
서울특별시,은평구,기초,남자,65세미만,79,48,10,8,14,15,1,12
서울특별시,은평구,기초,남자,65-69세,65,26,4,6,5,11,0,16
서울특별시,은평구,기초,남자,70-74세,73,38,8,4,9,13,4,16
서울특별시,은평구,기초,남자,75-79세,51,27,0,6,9,10,2,7
서울특별시,은평구,기초,남자,80-84세,35,17,0,2,7,6,2,7
서울특별시,은평구,기초,남자,85세이상,28,19,2,3,6,8,0,3
서울특별시,은평구,기초,여자,65세미만,25,12,2,0,7,3,0,3
서울특별시,은평구,기초,여자,65-69세,62,31,3,3,11,13,1,15
서울특별시,은평구,기초,여자,70-74세,126,55,4,7,21,18,5,39
서울특별시,은평구,기초,여자,75-79세,158,86,6,7,34,32,7,34
서울특별시,은평구,기초,여자,80-84세,183,114,7,17,42,44,4,32
서울특별시,은평구,기초,여자,85세이상,213,154,10,29,55,51,9,22
서울특별시,은평구,의료,남자,65세미만,1,1,1,0,0,0,0,0
서울특별시,은평구,의료,남자,65-69세,2,0,0,0,0,0,0,1
서울특별시,은평구,의료,남자,70-74세,3,1,1,0,0,0,0,1
서울특별시,은평구,의료,남자,75-79세,1,0,0,0,0,0,0,0
서울특별시,은평구,의료,남자,80-84세,4,1,0,0,1,0,0,0
서울특별시,은평구,의료,남자,85세이상,4,3,0,0,2,1,0,0
서울특별시,은평구,의료,여자,65세미만,0,0,0,0,0,0,0,0
서울특별시,은평구,의료,여자,65-69세,1,1,0,0,0,1,0,0
서울특별시,은평구,의료,여자,70-74세,4,2,0,0,1,0,1,1
서울특별시,은평구,의료,여자,75-79세,8,2,0,0,2,0,0,2
서울특별시,은평구,의료,여자,80-84세,18,13,2,2,6,3,0,2
서울특별시,은평구,의료,여자,85세이상,13,10,1,1,5,2,1,1
서울특별시,은평구,감경,남자,65세미만,38,33,8,3,18,4,0,2
서울특별시,은평구,감경,남자,65-69세,15,11,0,2,5,3,1,1
서울특별시,은평구,감경,남자,70-74세,30,29,0,2,16,9,2,0
서울특별시,은평구,감경,남자,75-79세,33,30,3,3,12,9,3,2
서울특별시,은평구,감경,남자,80-84세,21,19,1,6,9,3,0,0
서울특별시,은평구,감경,남자,85세이상,25,24,2,3,9,10,0,0
서울특별시,은평구,감경,여자,65세미만,16,14,3,1,7,3,0,0
서울특별시,은평구,감경,여자,65-69세,17,11,3,2,2,3,1,2
서울특별시,은평구,감경,여자,70-74세,42,36,2,8,11,13,2,2
서울특별시,은평구,감경,여자,75-79세,76,66,8,14,29,13,2,2
서울특별시,은평구,감경,여자,80-84세,119,105,9,22,41,26,7,3
서울특별시,은평구,감경,여자,85세이상,176,162,18,30,57,53,4,3
서울특별시,서대문구,일반,남자,65세미만,54,28,3,6,12,7,0,9
서울특별시,서대문구,일반,남자,65-69세,107,54,8,10,23,13,0,19
서울특별시,서대문구,일반,남자,70-74세,160,83,10,11,31,28,3,20
서울특별시,서대문구,일반,남자,75-79세,211,149,9,25,66,43,6,19
서울특별시,서대문구,일반,남자,80-84세,149,101,4,11,45,39,2,20
서울특별시,서대문구,일반,남자,85세이상,178,129,9,18,50,44,8,8
서울특별시,서대문구,일반,여자,65세미만,55,32,12,5,9,6,0,11
서울특별시,서대문구,일반,여자,65-69세,168,59,11,5,20,19,4,32
서울특별시,서대문구,일반,여자,70-74세,291,131,17,19,45,47,3,49
서울특별시,서대문구,일반,여자,75-79세,452,258,15,41,103,87,12,71
서울특별시,서대문구,일반,여자,80-84세,558,369,24,48,144,133,20,75
서울특별시,서대문구,일반,여자,85세이상,599,474,55,79,205,118,17,39
서울특별시,서대문구,기초,남자,65세미만,20,9,1,0,3,4,1,8
서울특별시,서대문구,기초,남자,65-69세,14,2,0,0,1,1,0,3
서울특별시,서대문구,기초,남자,70-74세,23,11,1,1,3,3,3,4
서울특별시,서대문구,기초,남자,75-79세,23,10,0,2,4,2,2,3
서울특별시,서대문구,기초,남자,80-84세,15,7,2,2,2,1,0,5
서울특별시,서대문구,기초,남자,85세이상,9,7,0,1,3,3,0,2
서울특별시,서대문구,기초,여자,65세미만,18,10,1,2,2,5,0,3
서울특별시,서대문구,기초,여자,65-69세,29,6,0,1,3,2,0,7
서울특별시,서대문구,기초,여자,70-74세,71,26,2,2,12,10,0,18
서울특별시,서대문구,기초,여자,75-79세,89,50,4,9,17,17,3,19
서울특별시,서대문구,기초,여자,80-84세,89,55,4,6,20,24,1,18
서울특별시,서대문구,기초,여자,85세이상,115,90,4,20,31,32,3,10
서울특별시,서대문구,의료,남자,65세미만,0,0,0,0,0,0,0,0
서울특별시,서대문구,의료,남자,65-69세,0,0,0,0,0,0,0,0
서울특별시,서대문구,의료,남자,70-74세,1,1,0,0,0,1,0,0
서울특별시,서대문구,의료,남자,75-79세,0,0,0,0,0,0,0,0
서울특별시,서대문구,의료,남자,80-84세,3,2,0,0,2,0,0,1
서울특별시,서대문구,의료,남자,85세이상,2,2,0,0,1,1,0,0
서울특별시,서대문구,의료,여자,65세미만,0,0,0,0,0,0,0,0
서울특별시,서대문구,의료,여자,65-69세,0,0,0,0,0,0,0,0
서울특별시,서대문구,의료,여자,70-74세,2,1,1,0,0,0,0,0
서울특별시,서대문구,의료,여자,75-79세,3,1,0,0,1,0,0,0
서울특별시,서대문구,의료,여자,80-84세,12,11,2,0,2,6,1,0
서울특별시,서대문구,의료,여자,85세이상,9,8,2,1,1,3,1,0
서울특별시,서대문구,감경,남자,65세미만,11,8,1,2,4,1,0,2
서울특별시,서대문구,감경,남자,65-69세,16,15,3,2,5,4,1,1
서울특별시,서대문구,감경,남자,70-74세,21,19,4,4,8,3,0,0
서울특별시,서대문구,감경,남자,75-79세,18,16,1,3,8,4,0,1
서울특별시,서대문구,감경,남자,80-84세,17,17,1,6,7,2,1,0
서울특별시,서대문구,감경,남자,85세이상,17,15,2,1,8,4,0,0
서울특별시,서대문구,감경,여자,65세미만,11,9,1,2,4,2,0,0
서울특별시,서대문구,감경,여자,65-69세,15,10,1,1,6,2,0,2
서울특별시,서대문구,감경,여자,70-74세,26,23,4,4,12,3,0,1
서울특별시,서대문구,감경,여자,75-79세,47,39,2,9,14,12,2,3
서울특별시,서대문구,감경,여자,80-84세,53,51,5,6,21,19,0,0
서울특별시,서대문구,감경,여자,85세이상,95,91,9,22,42,17,1,0
서울특별시,마포구,일반,남자,65세미만,53,24,4,4,6,10,0,16
서울특별시,마포구,일반,남자,65-69세,99,48,7,7,21,12,1,10
서울특별시,마포구,일반,남자,70-74세,160,89,11,10,28,35,5,17
서울특별시,마포구,일반,남자,75-79세,204,134,13,20,41,47,13,13
서울특별시,마포구,일반,남자,80-84세,168,113,10,14,42,39,8,20
서울특별시,마포구,일반,남자,85세이상,180,124,12,12,34,56,10,16
서울특별시,마포구,일반,여자,65세미만,56,24,7,5,5,6,1,12
서울특별시,마포구,일반,여자,65-69세,152,52,6,9,13,17,7,26
서울특별시,마포구,일반,여자,70-74세,252,100,8,15,25,40,12,56
